,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
1444,,,,244,0.5541123949579833,2024-02-17 13:01:00.141898,2024-02-17 13:01:10.379099,0 days 00:00:10.237201,False,absolute_error,0.013793017759091211,7,0.21175507922444833,35,0.023122715498840565,14,11,RandomForest,173,False,False,COMPLETE,"[0.4662698412698413, 0.5180952380952382, 0.5525210084033614, 0.6795634920634921]","[0.         0.0093098  0.04419556 0.00779571 0.00904696 0.002691
 0.         0.         0.00121348 0.05002683 0.0023253  0.00538684
 0.00669346 0.000481   0.00329747 0.01860852 0.01141888 0.02011839
 0.00370779 0.00162469 0.03078879 0.00837246 0.0051514  0.00046271
 0.00413679 0.0019354  0.04062094 0.02283272 0.03054761 0.00087419
 0.01189907 0.06232572 0.00948691 0.0082472  0.04194113 0.
 0.15763022 0.09785626 0.00963167 0.0011625  0.00119931 0.00433945
 0.00548313 0.00101883 0.00505905 0.00551425 0.07300311 0.01207003
 0.0989488  0.03438287 0.00113855 0.0007903  0.01320695 0.        ]"
530,860.0,,,260,0.5540674603174603,2024-02-16 16:53:11.267374,2024-02-16 16:53:15.506431,0 days 00:00:04.239057,True,absolute_error,0.0836808420831705,31,0.9562309438555924,42,0.0876664186276676,16,18,RandomForest,99,False,False,COMPLETE,,
531,289.0,560.0,,260,0.5540674603174603,2024-02-16 16:53:11.267374,2024-02-16 16:53:15.506431,0 days 00:00:04.239057,True,absolute_error,0.0836808420831705,31,0.9562309438555924,42,0.0876664186276676,16,18,RandomForest,99,False,False,COMPLETE,"[0.49603174603174605, 0.5, 0.6071428571428571, 0.613095238095238]","[0.         0.         0.         0.         0.         0.
 0.0625     0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.09090909 0.
 0.29924242 0.15151515 0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.0625     0.         0.         0.         0.        ]"
532,290.0,146.0,140.0,140,0.5538486227824464,2024-02-15 22:30:46.586051,2024-02-15 22:30:51.655493,0 days 00:00:05.069442,True,absolute_error,0.0329471986815627,26,0.8419785453344973,29,0.0870086067248799,15,11,RandomForest,118,False,False,COMPLETE,"[0.5, 0.5, 0.6092436974789917, 0.6061507936507937]","[0.         0.         0.         0.         0.         0.
 0.05       0.         0.         0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.20714286 0.07142857 0.         0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.
 0.05       0.05       0.         0.         0.         0.        ]"
533,1120.0,,,520,0.5537231559290383,2024-02-16 21:05:43.952645,2024-02-16 21:05:49.091517,0 days 00:00:05.138872,True,absolute_error,0.0904169417889474,30,0.8845773788870486,16,0.0613619790555209,17,19,RandomForest,131,False,False,COMPLETE,"[0.5446428571428572, 0.44761904761904764, 0.5430672268907563, 0.6795634920634921]","[0.         0.00675676 0.03034853 0.         0.01515152 0.
 0.03101852 0.         0.         0.01851852 0.         0.
 0.00675676 0.         0.01601602 0.02175926 0.         0.03030303
 0.         0.         0.         0.0125     0.0125     0.
 0.         0.         0.0125     0.00925926 0.02190827 0.
 0.         0.         0.         0.00925926 0.01515152 0.0105726
 0.21098759 0.1545136  0.         0.         0.         0.01433251
 0.0125     0.         0.00675676 0.         0.03851351 0.01515152
 0.15801938 0.05925926 0.02527528 0.         0.02441077 0.        ]"
1381,,,,181,0.5535720121381886,2024-02-17 12:50:03.714348,2024-02-17 12:50:14.145423,0 days 00:00:10.431075,False,absolute_error,0.017511640292183075,5,0.17827348605018004,21,0.02391623516884911,9,15,RandomForest,187,False,False,COMPLETE,"[0.5734126984126985, 0.44952380952380955, 0.49789915966386555, 0.6934523809523809]","[0.00054228 0.01546308 0.01640934 0.00289932 0.00570632 0.00315451
 0.00589471 0.00287303 0.00191586 0.0509415  0.00142237 0.00343466
 0.01121232 0.         0.00357971 0.02468025 0.01831515 0.01966655
 0.0085688  0.         0.03684552 0.00820115 0.00285632 0.00109753
 0.0036693  0.         0.03287142 0.01626537 0.02856159 0.00337281
 0.0218842  0.07618611 0.01623495 0.01007069 0.03238602 0.
 0.16421833 0.08119226 0.01062732 0.00117518 0.00164115 0.00430978
 0.00669171 0.00074609 0.00467879 0.00425884 0.09245977 0.01459014
 0.06572884 0.03535073 0.00041047 0.00126852 0.0122165  0.01125282]"
535,793.0,,,193,0.5535714285714286,2024-02-16 16:46:54.862067,2024-02-16 16:47:00.194613,0 days 00:00:05.332546,True,absolute_error,0.0258286577935604,24,0.8967059343377674,63,0.084175865540755,16,17,RandomForest,113,False,False,COMPLETE,,
534,291.0,493.0,,193,0.5535714285714286,2024-02-16 16:46:54.862067,2024-02-16 16:47:00.194613,0 days 00:00:05.332546,True,absolute_error,0.0258286577935604,24,0.8967059343377674,63,0.084175865540755,16,17,RandomForest,113,False,False,COMPLETE,"[0.5793650793650794, 0.5, 0.5, 0.634920634920635]","[0.   0.   0.   0.   0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.05 0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.05 0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.3  0.05 0.   0.   0.   0.  ]"
536,292.0,147.0,41.0,41,0.5533963585434174,2024-02-15 22:22:32.793521,2024-02-15 22:22:38.083406,0 days 00:00:05.289885,True,absolute_error,0.0630653136883993,5,0.7720204083661216,21,0.0827204948355228,17,4,RandomForest,136,False,False,COMPLETE,"[0.4365079365079365, 0.5, 0.6123949579831933, 0.6646825396825398]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0078125  0.         0.
 0.0078125  0.         0.         0.         0.         0.015625
 0.0078125  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.0078125  0.
 0.         0.         0.         0.         0.09375    0.
 0.35416667 0.1328125  0.         0.         0.         0.
 0.         0.         0.         0.         0.03125    0.
 0.         0.08333333 0.         0.         0.0078125  0.        ]"
537,913.0,,,313,0.5531611811391224,2024-02-16 20:46:26.444990,2024-02-16 20:46:32.690131,0 days 00:00:06.245141,True,absolute_error,0.0362806431070051,17,0.963983858419542,39,0.078185034133703,19,14,RandomForest,140,False,False,COMPLETE,"[0.45932539682539686, 0.5085714285714286, 0.5304621848739496, 0.7142857142857142]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01785714 0.03571429 0.         0.05
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.03571429 0.         0.
 0.         0.         0.         0.         0.         0.
 0.14285714 0.13928571 0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.01785714 0.
 0.22857143 0.16071429 0.         0.         0.1        0.        ]"
538,1059.0,,,459,0.5530783146591971,2024-02-16 21:00:12.993233,2024-02-16 21:00:18.894892,0 days 00:00:05.901659,True,absolute_error,0.0360401140123333,20,0.8679859317623997,61,0.0695481738663298,17,11,RandomForest,117,False,False,COMPLETE,"[0.47817460317460314, 0.43809523809523815, 0.5609243697478992, 0.7351190476190477]","[0.         0.         0.         0.         0.         0.
 0.02272727 0.         0.         0.         0.03571429 0.
 0.         0.         0.09821429 0.08522727 0.         0.01785714
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.01785714
 0.15746753 0.17532468 0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.01785714 0.03571429
 0.16558442 0.04545455 0.         0.         0.05357143 0.        ]"
539,293.0,148.0,152.0,152,0.5529586834733894,2024-02-15 22:31:42.472524,2024-02-15 22:31:47.353872,0 days 00:00:04.881348,True,absolute_error,0.0373537381136111,9,0.7689344470935465,32,0.0816661846197481,17,9,RandomForest,105,False,False,COMPLETE,"[0.5, 0.5, 0.5987394957983193, 0.613095238095238]","[0.         0.         0.         0.         0.         0.
 0.0625     0.         0.         0.         0.         0.
 0.         0.         0.02777778 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23611111 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.         0.0625     0.         0.         0.         0.        ]"
540,715.0,,,115,0.5527941176470589,2024-02-16 16:40:30.827142,2024-02-16 16:40:35.087718,0 days 00:00:04.260576,True,absolute_error,0.0458756198715658,34,0.9758497225015984,84,0.0682112735126723,14,6,RandomForest,79,False,False,COMPLETE,,
541,294.0,415.0,,115,0.5527941176470589,2024-02-16 16:40:30.827142,2024-02-16 16:40:35.087718,0 days 00:00:04.260576,True,absolute_error,0.0458756198715658,34,0.9758497225015984,84,0.0682112735126723,14,6,RandomForest,79,False,False,COMPLETE,"[0.5644841269841271, 0.4723809523809524, 0.601890756302521, 0.5724206349206349]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05238095 0.         0.         0.28571429 0.         0.
 0.         0.         0.         0.         0.         0.00975341
 0.         0.         0.05238095 0.         0.01666667 0.
 0.         0.01612643 0.         0.         0.         0.
 0.16941326 0.22738095 0.01666667 0.         0.         0.
 0.         0.         0.         0.         0.         0.0625
 0.01958785 0.07142857 0.         0.         0.         0.        ]"
542,976.0,,,376,0.5523313492063493,2024-02-16 20:52:27.538462,2024-02-16 20:52:32.517870,0 days 00:00:04.979408,True,absolute_error,0.0290988539259294,18,0.9245913286723204,60,0.0877805357397085,18,14,RandomForest,113,False,False,COMPLETE,"[0.5, 0.5, 0.6071428571428571, 0.6021825396825398]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0625     0.         0.
 0.         0.         0.         0.         0.         0.
 0.20833333 0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.0625     0.         0.         0.         0.        ]"
543,974.0,,,374,0.5523021708683473,2024-02-16 20:52:06.478408,2024-02-16 20:52:10.739395,0 days 00:00:04.260987,True,absolute_error,0.0315233024241518,36,0.94450825316529,44,0.0928126992619376,17,19,RandomForest,103,False,False,COMPLETE,"[0.5109126984126984, 0.5, 0.5336134453781513, 0.6646825396825398]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.075      0.
 0.51666667 0.075      0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08333333 0.         0.         0.         0.        ]"
1292,,,,92,0.5522123015873015,2024-02-17 12:36:17.503303,2024-02-17 12:36:24.160862,0 days 00:00:06.657559,False,absolute_error,0.02612380081652425,11,0.1506405977553873,35,0.022991673128794837,11,10,RandomForest,172,False,False,COMPLETE,"[0.5436507936507937, 0.44, 0.5, 0.7251984126984126]","[0.         0.01244163 0.02289818 0.00382226 0.007256   0.00497341
 0.00881919 0.0004356  0.00038674 0.04359555 0.0026728  0.00495997
 0.00995595 0.         0.01088981 0.02751285 0.02464487 0.01449055
 0.00827851 0.00107968 0.02461616 0.00571811 0.00192303 0.
 0.00854491 0.00069063 0.04417035 0.01256853 0.02710492 0.00154738
 0.02578967 0.07577757 0.01860836 0.00298052 0.03385193 0.
 0.17881514 0.07547358 0.01524702 0.00113354 0.00042439 0.00758043
 0.01660049 0.         0.00955029 0.00383495 0.07184225 0.02219949
 0.06392243 0.01073828 0.00033729 0.         0.01407216 0.01522263]"
544,1153.0,,,553,0.552170868347339,2024-02-16 21:08:46.577786,2024-02-16 21:08:51.902235,0 days 00:00:05.324449,True,absolute_error,0.0672009885987574,21,0.7472389810411769,15,0.0801205409092594,18,14,RandomForest,118,False,False,COMPLETE,"[0.5, 0.5, 0.5063025210084033, 0.7023809523809523]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01923077 0.         0.         0.
 0.         0.         0.01923077 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.23717949 0.01923077 0.         0.         0.         0.
 0.         0.         0.         0.         0.03846154 0.
 0.08333333 0.08333333 0.         0.         0.         0.        ]"
545,1025.0,,,425,0.5520833333333334,2024-02-16 20:57:01.304184,2024-02-16 20:57:07.027105,0 days 00:00:05.722921,True,absolute_error,0.0267762886627212,20,0.9722037740387592,53,0.0845005193123577,19,15,RandomForest,126,False,False,COMPLETE,"[0.5793650793650794, 0.5, 0.625, 0.503968253968254]","[0.         0.         0.         0.         0.         0.
 0.05       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05       0.05       0.         0.
 0.         0.         0.         0.         0.         0.
 0.125      0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.3        0.05       0.         0.         0.         0.        ]"
